Protein,AbsoluteMoleFraction
PN96_RS14985,27.015629912692447
PN96_RS02170,10.565646305113576
PN96_RS00950,2.41789418920531
PN96_RS13230,0.39794435408453877
PN96_RS22110,0.05305853280587187
PN96_RS09830,1.935714554879006
PN96_RS11855,171.15678834933283
PN96_RS21230,34.014709868225644
PN96_RS12220,4.152216451047442
PN96_RS09865,0.4386306105798701
PN96_RS02465,0.14308256977183237
PN96_RS02160,0.9859765977567199
PN96_RS07900,1.6663455740800748
PN96_RS10960,5.355807281553048
PN96_RS13580,31.21236942345624
PN96_RS11355,0.5925962416178248
PN96_RS03320,0.18228249635413013
PN96_RS15165,7.552675885333714
PN96_RS01240,22.998481528611862
PN96_RS13600,177.0236079825636
PN96_RS17995,4.535824143185681
PN96_RS20950,0.6251438056851172
PN96_RS10630,27.297654897540262
PN96_RS11375,0.6959082176641234
PN96_RS21805,8.692011690829414
PN96_RS10090,40.8826752683383
PN96_RS00265,8.064337157906266
PN96_RS10575,17.954801117489314
PN96_RS09415,0.5957126293615999
PN96_RS02350,0.5003003038923939
PN96_RS18415,1.82140300164767
PN96_RS11255,6.484894113512048
PN96_RS21250,10.006927083688327
PN96_RS02545,0.8976022906366578
PN96_RS03310,1.6067327311014117
PN96_RS00270,19.773308556846963
PN96_RS03960,4.2758788609905025
PN96_RS15175,7.095341547319232
PN96_RS16680,0.3087802715642064
PN96_RS11450,6.584152737625385
PN96_RS07875,6.000243594150825
PN96_RS15010,28.17879255460004
PN96_RS10215,2.144145535194127
PN96_RS09515,55.38496542485519
PN96_RS12535,0.4888013627464297
PN96_RS13345,42.838904923948995
PN96_RS05360,3.0911846787184802
PN96_RS04115,1.2809599998352177
PN96_RS05720,4.810934639196876
PN96_RS10930,2.4244903630552184
PN96_RS07870,17.814990094535023
PN96_RS10515,1.458843960131641
PN96_RS15065,2.4661961649652127
PN96_RS11010,8.410469981640452
PN96_RS14075,1.9640495140239647
PN96_RS11380,0.35304096808196656
PN96_RS03975,9.032002738525216
PN96_RS15170,17.359414295516075
PN96_RS04300,3.1540174310592692
PN96_RS21965,5.166942337056199
PN96_RS17695,19.721767626447186
PN96_RS11720,3.8328341472124183
PN96_RS01120,0.1090884344005492
PN96_RS18410,23.649248697748998
PN96_RS10270,0.7193837887903655
PN96_RS05830,5.228540329689868
PN96_RS12480,0.557237121869898
PN96_RS15000,0.48473128692631184
PN96_RS11350,0.33550672003148335
PN96_RS03235,4.252222348009303
PN96_RS15130,0.6388134472412264
PN96_RS11260,1.2243692460987115
PN96_RS05820,0.903128825798028
PN96_RS08405,1.4283574225362001
PN96_RS02990,8.76873323797386
PN96_RS02365,0.20812623209351733
PN96_RS03315,0.11116031548357097
PN96_RS13610,2.453301971793077
PN96_RS01095,0.13787735383051697
PN96_RS09035,0.8375946216759811
PN96_RS10725,0.6323634344561738
PN96_RS21300,16.186158807391365
PN96_RS13640,1.0347401180073394
PN96_RS18175,34.555079042864065
PN96_RS00175,4.112733040708946
PN96_RS21720,0.06870956180169531
PN96_RS15070,2.24592068763551
PN96_RS01100,4.52668929249857
PN96_RS14070,16.915033889885674
PN96_RS00575,3.1306000538707544
