Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
41848,A,PN96_RS07515,1,4.386628172886972,0.07400813699297501
22812,A,PN96_RS09240,2,0.5558373084014473,0.1568669003054586
41904,B,PN96_RS17995,4,6.198052483282526,0.6462782381272757
41904,A,PN96_RS03555,4,1.1030542297691113,0.6158781001321889
41880,B,PN96_RS20950,1,4.354526197372886,0.27440936598687066
41880,A,PN96_RS07515,1,0.29993824917548345,4.740895664870932
32287,A,PN96_RS11765,1,0.2902817698435176,0.2061515276582203
32287,A,PN96_RS11770,1,0.2902817698435176,0.2061515276582203
27694,A,PN96_RS13640,2,1.168499733784952,2.475558180708076
13677,A,PN96_RS15085,1,0.43186613447332217,4.220853437771215
24560,A,PN96_RS14615,6,0.5003970629034927,0.16390560238268512
18321,A,PN96_RS21300,6,11.281846671805155,2.8018324254772073
14053,A,PN96_RS09830,3,0.03220379975024388,0.21664530634893484
10748,A,PN96_RS01390,2,1.6926864427138024,0.2165709179688858
27654,B,PN96_RS11715,2,0.5758829527412337,0.08068484044989876
27654,B,PN96_RS11720,2,0.5758829527412337,0.08068484044989876
27654,A,PN96_RS13650,2,0.14491824737311493,0.07790671338289189
27654,A,PN96_RS11715,2,0.14491824737311493,0.07790671338289189
27654,C,PN96_RS13645,2,0.027694890769481645,0.3835147696888297
27654,C,PN96_RS13650,2,0.027694890769481645,0.3835147696888297
27654,D,PN96_RS13645,2,0.0716389269737072,1.3076320371959522
27654,D,PN96_RS11720,2,0.0716389269737072,1.3076320371959522
17053,A,PN96_RS18415,1,0.18016580396351412,2.6935505512547615
16809,A,PN96_RS05425,4,0.32137657414723303,0.5789035518552402
12120,B,PN96_RS21135,4,0.6178478949461468,0.4272080212105047
12120,A,PN96_RS08410,4,0.06831139140768105,1.7658934486601137
17453,A,PN96_RS00175,1,0.04590962629062259,1.7756858616992086
11600,A,PN96_RS03665,1,4.20923656665384,0.1501960826154564
28062,A,PN96_RS12535,1,0.013287872792716942,0.056885141758434205
12536,A,PN96_RS13620,1,0.9907326372251157,0.15957298753561358
54868,B,PN96_RS07515,1,1.5439566425030897,2.0796163084379717
54868,A,PN96_RS20950,1,0.2666527201512283,2.722843508903111
18181,A,PN96_RS10730,1,0.1561996886266166,2.617012554210415
10248,A,PN96_RS01095,2,0.3834064362898484,1.2199881633739356
21020,A,PN96_RS02880,4,1.7920821894511463,0.42860291893462327
27686,A,PN96_RS10630,4,2.654427935380014,1.0167852744589283
16845,A,PN96_RS09420,6,0.7939058867562556,1.4586408286971981
18405,A,PN96_RS08050,1,3.7372687334415216,8.677802225533268
13121,A,PN96_RS15065,1,0.21745476108494277,0.36966132963621273
41924,B,PN96_RS05720,2,0.17954803611542988,1.0726994464685693
41924,A,PN96_RS02355,1,0.5746413731271457,0.27771675129887274
