Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
cyt_c,B,PN96_RS05840,1,0.39396160505107497,1.183800243629128
24152,B,PN96_RS12480,1,0.07008246856598153,0.1348110111177971
24152,A,PN96_RS11975,1,2.0213252052766397,0.049002637195496856
41876,B,PN96_RS05720,2,6.789600475052054,0.28126592718020815
41876,A,PN96_RS02355,1,0.1815170109334648,1.5427815879156472
11040,A,PN96_RS07890,1,2.5298058858708825,3.010856638818796
41920,B,PN96_RS17995,4,1.9393953216117032,1.1376311036767912
41920,A,PN96_RS03555,4,10.020786789544882,0.9135921399218041
14105,A,PN96_RS00840,1,3.332418853584648,1.7011786648936253
19453,A,PN96_RS09035,2,2.100532672041519,2.2547677114064335
13725,A,PN96_RS13610,3,0.03706614702048339,0.08618970179260255
41828,B,PN96_RS05720,2,6.43812018352416,0.48788729940723574
41828,A,PN96_RS02355,1,0.21887547441499913,0.27212762812387303
14877,A,PN96_RS10270,4,1.3424375974173768,0.4059671259380087
10300,A,PN96_RS03080,4,8.09910738001721,0.41970288524352933
10300,C,PN96_RS18175,4,1.13008575030115,5.0867789331133695
31139,A,PN96_RS13345,4,0.5292406297990815,0.6992405176651917
16853,A,PN96_RS07950,4,0.20095007058743228,0.020330833513257002
21524,A,PN96_RS11755,2,0.13092064558604913,0.32865835156636974
25588,A,PN96_RS08465,2,0.39729745971052466,1.6441320689435974
13245,A,PN96_RS10725,4,3.8916604887342694,1.2753624358080182
11224,A,PN96_RS20885,1,0.1081604147627993,0.42073517577656727
10228,A,PN96_RS01460,1,0.3942717757891634,7.3488849254127375
16597,A,PN96_RS01100,4,0.00936736122268185,0.3450453570584396
41840,B,PN96_RS17995,4,2.487173426459235,0.3055553959387612
41840,A,PN96_RS03555,4,3.961202534421867,6.303197555499105
25249,B,PN96_RS13645,2,0.02965116538964241,0.12588417388412895
25249,B,PN96_RS11720,2,0.02965116538964241,0.12588417388412895
25249,A,PN96_RS13645,2,0.016571699190409735,0.16218345091471978
25249,A,PN96_RS13650,2,0.016571699190409735,0.16218345091471978
