Reaction,Isozyme,Protein,Stoichiometry,KcatReverse,KcatForward
24292,A,PN96_RS02050,6,4.476694101179099,2.9113025790564038
10380,A,PN96_RS12630,2,0.2893358924160989,2.1411081053166496
14329,A,PN96_RS07445,2,1.3359047318889419,0.08966360000686956
42424,A,PN96_RS11765,1,2.7088283654682614,0.5261062764317124
42424,A,PN96_RS11770,1,2.7088283654682614,0.5261062764317124
11816,A,PN96_RS15130,2,19.57508501856813,155.16773331095905
12080,B,PN96_RS20655,1,0.5840585811034975,0.0874196077532303
12080,A,PN96_RS03545,1,0.775114510548326,0.38680387025700325
13701,A,PN96_RS05150,1,0.04386469168626598,0.08438779795379346
17737,A,PN96_RS13770,2,0.8195833591466827,4.179289140117473
24284,B,PN96_RS03220,2,0.137084604585065,2.2683875668215836
24284,A,PN96_RS02955,2,0.10308084690234369,0.06159126992948818
29379,A,PN96_RS09825,1,0.5447220420590091,0.10857844006689887
29379,C,PN96_RS01130,1,0.9088286618842,0.39020092650232546
29379,D,PN96_RS07630,1,0.26038178618074226,2.4709083880876874
oad,A,PN96_RS01245,1,6.53478619048025,5.094111233459758
oad,A,PN96_RS01240,1,6.53478619048025,5.094111233459758
oad,A,PN96_RS01235,1,6.53478619048025,5.094111233459758
