Protein,AbsoluteMoleFraction
PN96_RS13590,71.71698784201634
PN96_RS15020,2.7117674462524692
PN96_RS14510,24.56880684867458
PN96_RS01780,0.39311653851457773
PN96_RS14615,2.8660331359536713
PN96_RS12475,0.30204982137113595
PN96_RS21135,0.4809335270854208
PN96_RS02355,13.290661889292789
PN96_RS07950,44.16568495576728
PN96_RS01105,16.474220988633835
PN96_RS11910,12.205886102910206
PN96_RS02310,9.600468477781027
PN96_RS11445,0.7566982446698807
PN96_RS14395,27.540417224689662
PN96_RS03690,1.1339427878913702
PN96_RS07515,0.6575998545241653
PN96_RS01130,1.6720882325898645
PN96_RS11755,27.43600114885009
PN96_RS14435,2.2219837837029752
PN96_RS09405,23.07910670477441
PN96_RS10330,38.18715225299033
PN96_RS03410,6.251122480591164
PN96_RS13650,16.596205261258874
PN96_RS01370,18.353867661458775
PN96_RS09630,155.30094235811796
PN96_RS11440,8.137352693847518
PN96_RS08610,0.014504315850413929
PN96_RS09390,9.371888400229905
PN96_RS12525,2.5388700305635874
PN96_RS03075,1.1872528177777943
PN96_RS00555,1.2464188602614548
PN96_RS09240,10.25347057231478
PN96_RS01770,0.556159693578245
PN96_RS07630,0.15852556503305526
PN96_RS07905,1.9714555627826886
PN96_RS13990,4.240377624688424
PN96_RS09870,4.437423888492603
PN96_RS08600,1.9298917106113882
PN96_RS03415,2.17572118430694
PN96_RS05370,91.48397524988395
PN96_RS13570,1.8135861475427473
PN96_RS11770,44.74204842294759
PN96_RS18400,10.882428244403831
PN96_RS11245,42.98027281692446
PN96_RS15085,0.13713665474546832
PN96_RS13750,7.917435622458476
PN96_RS15005,5.094045554068849
PN96_RS00925,20.804960415637705
PN96_RS03965,8.475970947288658
PN96_RS03565,13.325464669903557
PN96_RS09315,9.40254567863384
PN96_RS13645,0.16375626002937688
PN96_RS02330,2.0593067225153425
PN96_RS07895,34.27759482220739
PN96_RS12815,0.6129606794760608
PN96_RS07930,0.30373251311380145
PN96_RS01650,2.942474529427386
PN96_RS10265,10.990331029877657
PN96_RS02460,4.049053141388501
PN96_RS05685,5.630342505606049
PN96_RS00955,1.2600878647280742
PN96_RS09395,4.687058224573702
PN96_RS07885,5.391975307556894
PN96_RS20655,0.3967875293603889
PN96_RS09420,2.856855051526205
PN96_RS13595,25.48899831931452
PN96_RS14820,12.38587528222253
PN96_RS02150,18.29931130192519
PN96_RS03580,0.5590499794419943
PN96_RS08410,3.207614533994717
PN96_RS14405,0.050847129962283855
PN96_RS08425,14.014770192017654
PN96_RS03955,15.712378272476755
PN96_RS11250,23.528885920515464
PN96_RS05365,8.459291632280495
PN96_RS15120,0.11152895774661775
